id,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
279542,Male,70,1,8.0,0,1-2 Year,No,45486.0,7.0,192,0
378082,Female,75,1,8.0,0,1-2 Year,Yes,32353.0,26.0,185,0
259259,Male,26,1,45.0,0,< 1 Year,Yes,37196.0,160.0,140,0
365662,Female,71,1,46.0,0,1-2 Year,Yes,42632.0,11.0,14,0
287653,Male,50,1,24.0,0,1-2 Year,Yes,31729.0,26.0,258,0
370648,Male,23,1,29.0,1,< 1 Year,Yes,2630.0,160.0,204,0
326928,Male,59,1,11.0,0,1-2 Year,Yes,34722.0,157.0,289,0
47643,Female,26,1,46.0,1,< 1 Year,No,34733.0,152.0,230,0
35760,Female,25,1,41.0,1,< 1 Year,No,32275.0,152.0,149,0
51195,Female,24,1,41.0,1,< 1 Year,No,20958.0,152.0,34,0
133313,Female,21,1,41.0,1,< 1 Year,No,36800.0,152.0,117,0
353447,Female,21,1,30.0,1,< 1 Year,No,23111.0,152.0,104,0
17026,Male,62,1,28.0,0,1-2 Year,Yes,2630.0,26.0,284,0
93639,Male,25,1,29.0,1,< 1 Year,No,40863.0,152.0,134,0
67996,Female,64,1,28.0,0,1-2 Year,Yes,42869.0,124.0,108,0
331361,Female,64,1,28.0,0,1-2 Year,Yes,65832.0,26.0,96,0
66057,Male,74,1,28.0,0,1-2 Year,Yes,29942.0,122.0,72,0
339423,Male,22,1,15.0,1,< 1 Year,No,27192.0,152.0,221,0
129995,Male,62,1,30.0,1,1-2 Year,No,24662.0,152.0,99,0
74114,Female,50,1,28.0,1,1-2 Year,No,2630.0,26.0,139,0
170849,Male,28,1,30.0,1,< 1 Year,No,27996.0,152.0,246,0
198912,Female,55,1,8.0,1,1-2 Year,No,41461.0,26.0,266,0
270243,Male,24,1,14.0,1,< 1 Year,No,26326.0,151.0,91,0
69246,Female,22,1,37.0,0,< 1 Year,Yes,34031.0,152.0,146,0
289275,Male,54,1,28.0,1,1-2 Year,No,32628.0,124.0,114,0
38594,Male,44,1,8.0,1,1-2 Year,No,33198.0,124.0,270,0
97833,Male,23,1,41.0,1,< 1 Year,No,25715.0,152.0,157,0
56844,Female,36,1,28.0,0,1-2 Year,Yes,34778.0,122.0,99,0
295281,Female,39,1,41.0,1,1-2 Year,No,26589.0,124.0,102,0
214710,Male,68,1,50.0,0,1-2 Year,Yes,40496.0,124.0,119,0
201505,Male,56,1,37.0,0,1-2 Year,Yes,30401.0,152.0,129,0
10954,Male,29,1,30.0,1,< 1 Year,No,2630.0,160.0,33,0
167443,Female,23,1,41.0,1,< 1 Year,No,40400.0,152.0,231,0
301600,Male,77,1,36.0,0,1-2 Year,Yes,26095.0,30.0,226,0
362855,Female,22,1,28.0,1,< 1 Year,No,58001.0,152.0,195,0
152500,Male,43,1,35.0,0,1-2 Year,Yes,61880.0,10.0,55,0
88884,Female,46,1,41.0,1,1-2 Year,No,37865.0,26.0,53,0
354804,Male,45,1,28.0,0,1-2 Year,Yes,33785.0,124.0,279,0
2873,Female,59,1,28.0,0,> 2 Years,Yes,51874.0,26.0,186,1
109389,Female,58,1,20.0,1,1-2 Year,No,2630.0,26.0,97,0
47331,Male,52,1,23.0,0,> 2 Years,Yes,41171.0,154.0,48,0
280713,Male,36,1,28.0,0,1-2 Year,Yes,52474.0,124.0,123,0
336400,Female,23,1,15.0,1,< 1 Year,No,2630.0,160.0,229,0
148940,Female,34,1,15.0,0,1-2 Year,Yes,2630.0,152.0,126,0
274628,Female,84,1,28.0,1,1-2 Year,No,38076.0,26.0,173,0
163646,Male,24,1,28.0,0,< 1 Year,Yes,50838.0,152.0,163,0
331126,Female,25,1,14.0,1,< 1 Year,No,24422.0,152.0,219,0
234263,Male,34,1,16.0,0,< 1 Year,Yes,2630.0,11.0,43,1
345328,Male,28,1,28.0,0,< 1 Year,Yes,27693.0,122.0,289,1
32154,Male,69,1,8.0,1,1-2 Year,Yes,45252.0,124.0,206,0
71046,Male,51,1,28.0,0,1-2 Year,No,46421.0,13.0,124,0
129902,Female,44,1,28.0,0,1-2 Year,Yes,37143.0,124.0,77,0
290444,Male,53,1,28.0,0,1-2 Year,Yes,42221.0,52.0,98,0
294953,Female,25,1,16.0,0,< 1 Year,Yes,42417.0,152.0,205,0
222871,Male,38,1,41.0,0,1-2 Year,Yes,39900.0,124.0,125,0
40020,Male,60,1,14.0,0,> 2 Years,Yes,16819.0,124.0,222,1
349599,Male,26,1,46.0,1,< 1 Year,No,25747.0,152.0,233,0
141771,Female,24,1,2.0,0,< 1 Year,No,2630.0,152.0,21,0
185977,Female,44,1,41.0,1,1-2 Year,No,28694.0,124.0,190,0
144056,Female,25,1,8.0,0,< 1 Year,Yes,45620.0,152.0,13,0
21606,Male,21,1,50.0,0,< 1 Year,No,27604.0,160.0,88,0
136115,Female,46,1,28.0,0,1-2 Year,No,27291.0,26.0,101,0
13335,Male,45,1,49.0,0,1-2 Year,Yes,2630.0,160.0,161,0
258167,Male,60,1,29.0,0,> 2 Years,Yes,21656.0,26.0,217,0
209753,Female,27,1,10.0,1,< 1 Year,No,26489.0,152.0,234,0
36511,Female,27,1,8.0,1,< 1 Year,No,43327.0,152.0,179,0
353611,Female,33,1,30.0,1,< 1 Year,No,39517.0,152.0,62,0
325920,Male,31,1,35.0,0,< 1 Year,Yes,2630.0,160.0,88,0
205112,Male,21,1,8.0,0,< 1 Year,Yes,34841.0,160.0,208,0
205774,Female,64,1,28.0,0,1-2 Year,Yes,46600.0,125.0,289,0
351153,Female,37,1,48.0,0,1-2 Year,Yes,2630.0,154.0,83,0
308605,Male,23,1,50.0,0,< 1 Year,Yes,36488.0,152.0,150,0
222524,Female,47,1,28.0,1,1-2 Year,No,38537.0,124.0,283,0
124323,Female,26,1,25.0,1,< 1 Year,No,29042.0,152.0,240,0
58383,Female,24,1,11.0,1,< 1 Year,No,46713.0,152.0,125,0
44151,Female,58,1,50.0,0,1-2 Year,Yes,2630.0,163.0,244,0
128240,Male,26,1,11.0,1,< 1 Year,No,25843.0,152.0,263,0
283109,Male,22,1,28.0,1,< 1 Year,No,43041.0,152.0,177,0
55277,Male,20,1,28.0,0,< 1 Year,Yes,57486.0,156.0,64,0
373166,Female,70,1,15.0,1,1-2 Year,No,2630.0,153.0,214,0
131538,Male,49,1,28.0,1,1-2 Year,No,28049.0,26.0,16,0
369815,Male,25,1,41.0,1,< 1 Year,No,43005.0,152.0,202,0
13207,Female,64,1,28.0,0,1-2 Year,Yes,63049.0,26.0,49,0
52305,Male,58,1,28.0,0,1-2 Year,Yes,66975.0,124.0,171,0
229590,Female,49,1,28.0,0,> 2 Years,Yes,63919.0,26.0,178,0
152389,Male,23,1,46.0,1,< 1 Year,No,23959.0,152.0,134,0
183098,Female,65,1,28.0,1,1-2 Year,No,23200.0,124.0,144,0
77047,Female,45,1,4.0,0,1-2 Year,Yes,31707.0,124.0,17,0
351614,Male,50,1,30.0,1,1-2 Year,No,18099.0,26.0,49,0
2128,Female,27,1,8.0,1,< 1 Year,No,42083.0,152.0,231,0
304959,Female,27,1,25.0,0,< 1 Year,No,25296.0,160.0,258,0
220645,Female,22,1,29.0,1,< 1 Year,No,2630.0,152.0,115,0
135434,Female,48,1,28.0,0,1-2 Year,Yes,51861.0,157.0,56,0
295208,Male,44,1,48.0,1,1-2 Year,No,2630.0,124.0,170,0
227426,Male,57,1,8.0,0,1-2 Year,Yes,33538.0,26.0,89,0
7353,Male,78,1,29.0,1,1-2 Year,No,42609.0,26.0,12,0
355840,Female,37,1,23.0,1,1-2 Year,Yes,19495.0,155.0,15,0
212252,Male,39,1,50.0,0,> 2 Years,Yes,32261.0,8.0,130,1
105534,Male,30,1,21.0,1,< 1 Year,No,32580.0,152.0,211,0
362735,Female,39,1,17.0,1,1-2 Year,No,33965.0,124.0,15,0
250759,Female,39,1,22.0,0,1-2 Year,Yes,26036.0,124.0,181,0
113807,Female,21,1,39.0,0,< 1 Year,Yes,41500.0,152.0,266,0
322914,Female,41,1,35.0,0,1-2 Year,Yes,2630.0,26.0,291,1
242862,Female,39,1,21.0,0,1-2 Year,Yes,21359.0,124.0,228,1
35736,Male,56,1,28.0,0,> 2 Years,Yes,31149.0,26.0,197,0
352215,Male,25,1,32.0,1,< 1 Year,No,2630.0,152.0,28,0
164552,Male,48,1,28.0,0,1-2 Year,Yes,31000.0,26.0,36,1
215558,Female,41,1,28.0,0,1-2 Year,Yes,2630.0,13.0,197,0
246317,Female,38,1,30.0,1,1-2 Year,No,27647.0,152.0,118,0
108547,Female,43,1,28.0,0,1-2 Year,Yes,85949.0,25.0,275,1
61305,Female,22,1,46.0,1,< 1 Year,No,24482.0,152.0,53,0
66235,Male,24,1,29.0,1,< 1 Year,No,41101.0,152.0,259,0
262260,Female,22,1,45.0,0,< 1 Year,Yes,26600.0,152.0,255,0
134327,Female,27,1,29.0,1,< 1 Year,No,33918.0,152.0,23,0
243186,Male,20,1,46.0,1,< 1 Year,No,25016.0,160.0,228,0
34194,Male,44,1,28.0,0,1-2 Year,Yes,2630.0,26.0,17,0
357812,Female,45,1,28.0,1,1-2 Year,No,56845.0,26.0,81,0
224411,Male,47,1,28.0,0,1-2 Year,Yes,45155.0,124.0,147,0
100612,Male,39,1,19.0,0,1-2 Year,Yes,2630.0,154.0,216,0
344554,Female,20,1,5.0,0,< 1 Year,Yes,27761.0,160.0,83,0
367669,Male,32,1,28.0,1,< 1 Year,No,27065.0,151.0,93,0
56063,Female,42,1,38.0,0,> 2 Years,Yes,35213.0,26.0,299,0
235880,Female,26,1,30.0,1,< 1 Year,No,25154.0,152.0,151,0
14794,Female,22,1,47.0,1,< 1 Year,No,43674.0,152.0,221,0
7210,Female,39,1,28.0,0,1-2 Year,No,2630.0,55.0,210,0
20050,Female,27,1,28.0,1,< 1 Year,No,27690.0,152.0,35,0
98451,Male,24,1,8.0,1,< 1 Year,No,69282.0,152.0,243,0
27987,Female,38,1,9.0,0,1-2 Year,Yes,35683.0,157.0,246,0
115774,Female,23,1,33.0,1,< 1 Year,No,30677.0,152.0,182,0
360645,Male,56,1,28.0,0,1-2 Year,Yes,52563.0,26.0,130,0
301314,Male,63,1,28.0,0,> 2 Years,Yes,2630.0,122.0,295,0
106710,Male,53,1,6.0,0,1-2 Year,Yes,22645.0,154.0,290,1
136116,Female,42,1,28.0,1,1-2 Year,No,43053.0,124.0,167,0
337069,Female,46,1,28.0,0,1-2 Year,No,53134.0,26.0,138,0
287812,Female,35,1,28.0,1,1-2 Year,No,53064.0,152.0,245,0
326417,Female,37,1,28.0,0,1-2 Year,Yes,49326.0,124.0,216,1
19017,Male,27,1,28.0,1,< 1 Year,No,39974.0,152.0,98,0
23120,Male,24,1,29.0,1,< 1 Year,No,41938.0,152.0,205,0
377237,Male,26,1,35.0,1,< 1 Year,No,21396.0,152.0,28,0
50814,Female,25,1,16.0,1,< 1 Year,No,2630.0,152.0,24,0
165501,Male,65,1,13.0,0,1-2 Year,Yes,31733.0,156.0,265,0
287072,Male,41,1,50.0,1,1-2 Year,No,45362.0,26.0,35,0
281326,Female,26,1,28.0,1,< 1 Year,Yes,34664.0,124.0,289,0
217873,Male,45,1,28.0,1,1-2 Year,No,30236.0,124.0,31,0
50107,Female,63,1,0.0,0,1-2 Year,No,2630.0,60.0,122,0
45603,Male,64,1,48.0,1,1-2 Year,No,2630.0,124.0,285,0
165332,Female,41,1,41.0,1,1-2 Year,Yes,36462.0,124.0,171,0
53024,Female,28,1,2.0,0,< 1 Year,Yes,31022.0,152.0,174,0
331262,Female,24,1,36.0,0,< 1 Year,No,29342.0,152.0,184,0
114199,Male,43,1,29.0,1,1-2 Year,No,32430.0,124.0,119,0
293490,Male,27,1,8.0,1,< 1 Year,No,37206.0,152.0,171,0
283063,Male,26,1,29.0,1,< 1 Year,No,53407.0,152.0,82,0
140983,Male,29,1,28.0,0,1-2 Year,Yes,2630.0,157.0,188,1
3668,Male,24,1,45.0,1,< 1 Year,No,19031.0,152.0,88,0
355150,Male,49,1,28.0,1,1-2 Year,No,29942.0,26.0,233,0
212421,Female,26,1,50.0,1,< 1 Year,No,35076.0,152.0,58,0
43310,Female,37,1,8.0,0,1-2 Year,No,47098.0,26.0,39,0
270642,Male,23,1,29.0,1,< 1 Year,No,45336.0,152.0,72,0
292691,Male,41,1,28.0,0,1-2 Year,Yes,37466.0,124.0,225,0
259344,Male,76,1,28.0,1,1-2 Year,No,31967.0,61.0,251,0
318274,Male,23,1,28.0,0,< 1 Year,Yes,34892.0,152.0,261,0
109635,Male,54,1,8.0,1,1-2 Year,No,38982.0,124.0,278,0
82260,Female,48,1,8.0,0,1-2 Year,Yes,2630.0,7.0,208,1
313413,Female,42,1,28.0,1,1-2 Year,No,24258.0,26.0,271,0
246805,Male,42,1,28.0,0,1-2 Year,Yes,30666.0,26.0,64,0
98496,Female,22,1,11.0,1,1-2 Year,Yes,2630.0,156.0,292,0
210235,Male,40,1,29.0,0,1-2 Year,Yes,35495.0,124.0,222,1
31458,Male,69,1,28.0,1,1-2 Year,No,35653.0,124.0,262,0
348134,Male,22,1,47.0,0,< 1 Year,Yes,37468.0,152.0,279,0
376089,Female,20,1,37.0,0,< 1 Year,No,2630.0,160.0,121,0
338834,Female,47,1,28.0,1,1-2 Year,No,41577.0,24.0,71,0
318367,Female,43,1,28.0,0,1-2 Year,No,26949.0,26.0,82,0
161605,Male,32,1,39.0,0,< 1 Year,Yes,32822.0,124.0,43,1
355265,Male,20,1,28.0,0,1-2 Year,Yes,46234.0,157.0,102,0
372667,Female,54,1,28.0,0,1-2 Year,Yes,31470.0,124.0,55,0
246415,Female,23,1,30.0,1,< 1 Year,No,26674.0,152.0,219,0
299301,Female,29,1,41.0,1,< 1 Year,No,26627.0,152.0,112,0
190459,Female,27,1,41.0,1,< 1 Year,No,50709.0,152.0,47,0
162332,Female,23,1,50.0,0,< 1 Year,Yes,37403.0,152.0,67,0
42136,Male,25,1,30.0,1,< 1 Year,No,29676.0,152.0,282,0
58739,Male,66,1,50.0,0,1-2 Year,Yes,21972.0,4.0,33,0
63498,Male,22,1,34.0,1,< 1 Year,No,76691.0,160.0,196,0
63402,Female,26,1,8.0,1,< 1 Year,No,33912.0,152.0,254,0
109443,Female,42,1,51.0,0,1-2 Year,Yes,34386.0,124.0,87,0
54371,Male,54,1,17.0,1,1-2 Year,No,53754.0,26.0,108,0
358041,Male,48,1,43.0,0,1-2 Year,Yes,2630.0,156.0,245,0
355365,Female,50,1,28.0,0,> 2 Years,Yes,39806.0,26.0,169,0
178295,Male,39,1,28.0,0,1-2 Year,Yes,27624.0,124.0,143,0
139918,Male,43,1,46.0,1,1-2 Year,Yes,26804.0,124.0,228,0
29180,Male,63,1,29.0,0,1-2 Year,No,2630.0,156.0,211,0
108526,Male,47,1,28.0,1,1-2 Year,No,42750.0,26.0,132,0
114870,Female,77,1,46.0,0,1-2 Year,Yes,55776.0,11.0,261,0
285774,Male,20,1,32.0,0,< 1 Year,Yes,32050.0,160.0,172,0
176508,Male,24,1,29.0,1,< 1 Year,No,41715.0,152.0,105,0
267986,Female,26,1,45.0,0,< 1 Year,No,28667.0,152.0,28,0
333288,Female,26,1,10.0,1,< 1 Year,No,2630.0,152.0,178,0
326654,Male,55,1,39.0,0,1-2 Year,Yes,30557.0,124.0,101,0
175796,Female,23,1,18.0,1,< 1 Year,No,32026.0,152.0,104,0
340835,Male,68,1,28.0,0,> 2 Years,Yes,34171.0,124.0,83,0
241171,Male,47,1,15.0,0,1-2 Year,Yes,39041.0,14.0,52,0
64247,Male,61,1,28.0,0,1-2 Year,No,2630.0,26.0,149,0
313579,Male,47,1,11.0,0,1-2 Year,Yes,37214.0,26.0,245,1
169750,Female,26,1,32.0,1,< 1 Year,No,37654.0,26.0,179,0
272888,Female,43,1,28.0,0,> 2 Years,Yes,38796.0,122.0,245,0
157647,Male,68,1,28.0,0,1-2 Year,Yes,37788.0,55.0,277,0
302881,Female,50,1,28.0,0,> 2 Years,Yes,35804.0,26.0,103,0
187152,Male,52,1,28.0,0,1-2 Year,Yes,35928.0,26.0,16,0
239031,Male,52,1,38.0,0,1-2 Year,Yes,2630.0,124.0,276,0
176600,Male,47,1,28.0,0,1-2 Year,Yes,28529.0,26.0,165,0
335470,Male,24,1,29.0,1,< 1 Year,No,73435.0,152.0,144,0
110967,Female,22,1,6.0,1,< 1 Year,No,23192.0,152.0,180,0
154846,Male,24,1,28.0,1,< 1 Year,Yes,79422.0,157.0,293,0
184677,Female,24,1,11.0,1,< 1 Year,No,30877.0,152.0,271,0
8831,Male,44,1,28.0,1,1-2 Year,No,25203.0,124.0,117,0
140613,Male,25,1,28.0,1,< 1 Year,No,30771.0,152.0,25,0
221012,Male,62,1,28.0,0,1-2 Year,Yes,35197.0,26.0,164,0
306696,Female,24,1,15.0,1,< 1 Year,No,25840.0,152.0,47,0
351065,Female,61,1,28.0,0,1-2 Year,Yes,30105.0,122.0,162,0
56493,Female,24,1,28.0,1,< 1 Year,No,26192.0,152.0,90,0
371366,Male,49,1,4.0,1,1-2 Year,No,2630.0,124.0,272,0
48210,Male,23,1,7.0,1,< 1 Year,No,2630.0,152.0,290,0
155676,Male,42,1,28.0,0,1-2 Year,Yes,24931.0,23.0,70,0
360860,Female,23,1,46.0,1,< 1 Year,No,28965.0,152.0,215,0
169003,Male,34,1,11.0,1,1-2 Year,No,32324.0,120.0,296,0
6007,Female,22,1,46.0,1,< 1 Year,No,29626.0,160.0,54,0
166699,Female,28,1,14.0,1,< 1 Year,No,30400.0,152.0,222,0
179042,Female,22,1,8.0,0,< 1 Year,Yes,34437.0,152.0,214,0
14466,Male,23,1,41.0,0,< 1 Year,Yes,30957.0,152.0,90,0
204187,Male,60,1,33.0,0,1-2 Year,Yes,36256.0,26.0,138,1
274465,Male,22,1,26.0,1,< 1 Year,No,48027.0,152.0,164,0
36898,Female,60,1,18.0,1,1-2 Year,No,35092.0,131.0,35,0
21273,Male,52,1,42.0,0,1-2 Year,Yes,30392.0,30.0,77,0
160718,Female,74,1,0.0,0,1-2 Year,Yes,2630.0,26.0,110,0
45799,Female,25,1,8.0,0,< 1 Year,Yes,53553.0,152.0,217,0
167081,Female,57,1,28.0,0,> 2 Years,Yes,43999.0,26.0,10,1
87252,Male,46,1,25.0,0,1-2 Year,Yes,2630.0,124.0,198,0
191566,Female,24,1,8.0,1,< 1 Year,No,29690.0,152.0,180,0
198625,Female,74,1,28.0,1,1-2 Year,No,57258.0,26.0,83,0
146358,Female,51,1,29.0,0,1-2 Year,Yes,22067.0,26.0,230,0
161141,Female,46,1,28.0,0,1-2 Year,Yes,55478.0,124.0,170,0
235311,Female,34,1,48.0,1,1-2 Year,No,2630.0,26.0,171,0
154384,Male,60,1,28.0,1,1-2 Year,No,111715.0,124.0,262,0
202042,Male,25,1,28.0,0,< 1 Year,Yes,44145.0,152.0,63,0
152348,Male,48,1,46.0,0,1-2 Year,Yes,38262.0,91.0,103,1
7496,Male,35,1,18.0,1,1-2 Year,No,40789.0,26.0,298,0
114143,Male,72,1,28.0,0,1-2 Year,Yes,35450.0,26.0,254,1
69055,Male,22,1,41.0,1,< 1 Year,No,37836.0,152.0,299,0
360999,Male,51,1,46.0,0,1-2 Year,Yes,17695.0,154.0,26,0
173367,Female,24,1,8.0,1,< 1 Year,No,49770.0,152.0,49,0
25994,Male,29,1,41.0,1,< 1 Year,No,23813.0,152.0,20,0
232632,Male,55,1,28.0,0,1-2 Year,Yes,101190.0,124.0,113,0
186160,Female,24,1,34.0,1,< 1 Year,No,25666.0,152.0,256,0
262441,Male,41,1,8.0,1,1-2 Year,No,88018.0,7.0,241,0
338449,Male,56,1,50.0,0,1-2 Year,Yes,32325.0,124.0,29,1
355188,Male,20,1,17.0,0,< 1 Year,Yes,47486.0,160.0,191,0
268218,Female,23,1,30.0,1,< 1 Year,No,57309.0,26.0,190,0
368592,Female,70,1,20.0,0,> 2 Years,Yes,2630.0,26.0,88,0
186646,Male,22,1,28.0,0,< 1 Year,Yes,49379.0,154.0,129,0
203674,Male,49,1,28.0,0,1-2 Year,Yes,2630.0,124.0,93,0
36722,Male,25,1,35.0,1,< 1 Year,Yes,32973.0,26.0,185,1
147943,Male,34,1,28.0,1,1-2 Year,No,24732.0,26.0,176,0
377591,Male,56,1,46.0,1,1-2 Year,No,2630.0,124.0,230,0
368862,Female,22,1,30.0,0,< 1 Year,Yes,38385.0,160.0,87,0
339836,Female,31,1,15.0,0,< 1 Year,Yes,29481.0,14.0,60,0
239720,Male,62,1,4.0,1,1-2 Year,No,2630.0,19.0,236,0
105951,Female,39,1,29.0,0,1-2 Year,Yes,42033.0,124.0,55,1
149633,Female,26,1,30.0,1,< 1 Year,No,29287.0,152.0,10,0
144199,Female,40,1,28.0,0,> 2 Years,Yes,41289.0,26.0,130,1
343768,Female,29,1,14.0,1,< 1 Year,No,26509.0,152.0,35,0
333329,Male,46,1,47.0,0,> 2 Years,Yes,29453.0,124.0,243,0
118783,Male,59,1,28.0,1,1-2 Year,No,35080.0,124.0,233,0
226724,Male,20,1,24.0,0,< 1 Year,Yes,37692.0,160.0,86,0
315803,Male,54,1,8.0,1,1-2 Year,No,46431.0,124.0,245,0
199331,Male,64,1,29.0,0,1-2 Year,Yes,48228.0,26.0,156,0
71511,Male,42,1,46.0,0,1-2 Year,Yes,26190.0,154.0,119,0
108267,Male,77,1,38.0,0,1-2 Year,Yes,35654.0,157.0,126,0
157422,Female,46,1,19.0,0,1-2 Year,Yes,41674.0,26.0,150,1
246921,Female,75,1,28.0,0,1-2 Year,Yes,57522.0,29.0,126,0
250517,Male,25,1,33.0,1,< 1 Year,No,33035.0,152.0,54,0
358660,Female,34,1,28.0,1,1-2 Year,No,22733.0,157.0,194,0
362554,Male,26,1,3.0,0,< 1 Year,Yes,19027.0,152.0,272,0
156152,Male,59,1,8.0,0,1-2 Year,Yes,32699.0,26.0,222,0
228414,Female,27,1,26.0,0,< 1 Year,Yes,31871.0,152.0,263,0
114005,Male,57,1,11.0,0,1-2 Year,Yes,30961.0,124.0,50,0
31272,Female,23,1,27.0,1,< 1 Year,No,35893.0,152.0,168,0
59441,Female,25,1,36.0,0,< 1 Year,No,2630.0,152.0,106,0
90551,Male,30,1,28.0,0,< 1 Year,Yes,35607.0,152.0,50,0
205665,Female,25,1,30.0,1,< 1 Year,No,28738.0,152.0,211,0
199118,Male,40,1,28.0,0,1-2 Year,Yes,27665.0,124.0,61,1
189608,Female,48,1,47.0,0,1-2 Year,Yes,32800.0,26.0,28,0
129396,Male,33,1,35.0,1,< 1 Year,No,30413.0,152.0,132,0
211809,Male,49,1,28.0,1,1-2 Year,No,43637.0,26.0,172,0
354914,Male,36,1,29.0,0,1-2 Year,Yes,38997.0,122.0,199,0
31166,Female,30,1,29.0,1,1-2 Year,No,34817.0,124.0,142,0
129260,Female,41,1,33.0,1,1-2 Year,No,27830.0,26.0,189,0
254744,Female,27,1,8.0,1,< 1 Year,No,55664.0,152.0,87,0
270311,Male,24,1,13.0,1,< 1 Year,No,26839.0,26.0,148,0
91984,Female,28,1,0.0,1,< 1 Year,No,2630.0,26.0,116,0
300389,Female,37,1,10.0,1,1-2 Year,No,21870.0,124.0,36,0
379427,Male,32,1,3.0,0,1-2 Year,Yes,17945.0,154.0,164,1
359123,Male,20,1,14.0,0,< 1 Year,Yes,2630.0,160.0,25,0
128185,Male,27,1,29.0,1,< 1 Year,No,26060.0,152.0,43,0
126318,Female,44,1,8.0,0,1-2 Year,No,43932.0,157.0,40,0
298154,Male,43,1,17.0,0,1-2 Year,No,52067.0,124.0,172,0
111967,Male,49,1,28.0,0,1-2 Year,Yes,31048.0,13.0,153,0
258268,Male,47,1,28.0,0,> 2 Years,Yes,101575.0,26.0,281,0
298917,Male,59,1,28.0,0,1-2 Year,Yes,41703.0,124.0,151,0
282087,Male,30,1,41.0,1,< 1 Year,No,26672.0,152.0,224,0
309372,Female,41,1,15.0,1,1-2 Year,No,28494.0,152.0,283,0
353399,Male,72,1,20.0,0,1-2 Year,Yes,2630.0,124.0,78,0
66372,Female,38,1,32.0,1,1-2 Year,No,2630.0,124.0,193,0
149094,Male,54,1,0.0,0,> 2 Years,Yes,2630.0,26.0,272,1
152556,Male,21,1,5.0,0,< 1 Year,Yes,27227.0,152.0,258,0
228528,Female,31,1,6.0,1,< 1 Year,No,22717.0,152.0,272,0
309582,Male,30,1,46.0,1,< 1 Year,No,2630.0,152.0,75,0
50602,Male,69,1,19.0,0,1-2 Year,Yes,35960.0,124.0,75,0
281854,Male,48,1,28.0,1,1-2 Year,No,26050.0,124.0,154,0
342036,Female,38,1,47.0,0,1-2 Year,Yes,22101.0,124.0,279,0
371921,Female,76,1,28.0,0,1-2 Year,Yes,35684.0,26.0,19,1
16637,Female,31,1,41.0,0,< 1 Year,Yes,42466.0,124.0,85,1
234999,Male,75,1,17.0,1,1-2 Year,Yes,44961.0,25.0,21,0
67323,Male,50,1,45.0,1,1-2 Year,No,18437.0,26.0,45,0
118138,Female,37,1,28.0,0,1-2 Year,Yes,40771.0,124.0,39,1
49907,Male,26,1,46.0,0,< 1 Year,Yes,28689.0,152.0,59,0
347348,Male,28,1,15.0,0,< 1 Year,Yes,2630.0,152.0,19,0
114714,Male,51,1,3.0,0,1-2 Year,Yes,2630.0,124.0,132,1
340789,Male,24,1,29.0,1,< 1 Year,No,37737.0,152.0,13,0
308284,Female,24,1,9.0,1,< 1 Year,No,33861.0,152.0,258,0
361785,Male,63,1,18.0,0,1-2 Year,Yes,38081.0,124.0,71,0
28394,Female,21,1,3.0,0,< 1 Year,Yes,25658.0,160.0,257,0
12856,Female,28,1,24.0,0,1-2 Year,Yes,23020.0,124.0,192,1
188640,Male,21,1,8.0,1,< 1 Year,No,41902.0,160.0,172,0
186418,Male,58,1,27.0,1,1-2 Year,No,25895.0,124.0,135,0
137723,Male,21,1,37.0,1,< 1 Year,Yes,34026.0,152.0,256,0
84855,Female,31,1,28.0,0,< 1 Year,Yes,27854.0,124.0,260,0
248171,Female,37,1,28.0,0,1-2 Year,Yes,24529.0,152.0,84,0
257088,Male,52,1,28.0,0,1-2 Year,Yes,46396.0,26.0,117,0
360562,Male,30,1,15.0,1,< 1 Year,No,39441.0,152.0,42,0
98062,Male,34,1,6.0,0,1-2 Year,Yes,25045.0,154.0,13,1
100194,Female,74,1,28.0,0,> 2 Years,Yes,51236.0,154.0,288,0
207646,Male,58,1,28.0,0,1-2 Year,Yes,43872.0,26.0,69,1
158203,Female,37,1,28.0,0,1-2 Year,Yes,31813.0,124.0,267,1
378063,Male,48,1,28.0,0,1-2 Year,Yes,41186.0,26.0,65,0
227965,Female,20,1,32.0,1,< 1 Year,No,28593.0,160.0,48,0
336452,Female,28,1,28.0,1,< 1 Year,No,66227.0,152.0,23,0
206630,Male,44,1,3.0,0,1-2 Year,Yes,24970.0,154.0,277,1
313723,Female,30,1,41.0,0,< 1 Year,Yes,2630.0,152.0,298,0
102348,Female,44,1,28.0,1,1-2 Year,Yes,41417.0,13.0,196,0
273556,Male,24,1,45.0,1,< 1 Year,No,28592.0,152.0,130,0
71160,Male,25,1,30.0,1,< 1 Year,No,2630.0,152.0,130,0
243486,Female,21,1,13.0,0,< 1 Year,Yes,28632.0,160.0,40,0
60772,Male,29,1,28.0,0,1-2 Year,Yes,2630.0,26.0,12,1
51267,Female,25,1,29.0,1,< 1 Year,No,50644.0,152.0,171,0
225025,Female,21,1,32.0,1,< 1 Year,No,2630.0,160.0,216,0
177063,Female,35,1,46.0,1,1-2 Year,No,24750.0,152.0,174,0
105627,Female,21,1,41.0,1,< 1 Year,No,23040.0,160.0,284,0
37459,Male,24,1,49.0,1,< 1 Year,No,35185.0,152.0,86,0
